frame_no,status,elapsed_ms,path
2986,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2986_unknown.png
2987,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2987_unknown.png
2988,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2988_unknown.png
2989,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2989_unknown.png
2990,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2990_unknown.png
2991,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2991_unknown.png
2992,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2992_unknown.png
2993,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2993_unknown.png
2994,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2994_unknown.png
2995,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2995_unknown.png
2996,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2996_unknown.png
2997,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2997_unknown.png
2998,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2998_unknown.png
2999,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_2999_unknown.png
3000,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3000_unknown.png
3001,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3001_unknown.png
3002,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3002_unknown.png
3003,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3003_unknown.png
3004,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3004_unknown.png
3005,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3005_unknown.png
3006,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3006_unknown.png
3007,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3007_unknown.png
3008,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3008_unknown.png
3009,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3009_unknown.png
3010,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3010_unknown.png
3011,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3011_unknown.png
3012,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3012_unknown.png
3013,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3013_unknown.png
3014,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3014_unknown.png
3015,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3015_unknown.png
3016,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3016_unknown.png
3017,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3017_unknown.png
3018,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3018_unknown.png
3019,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3019_unknown.png
3020,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3020_unknown.png
3021,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3021_unknown.png
3022,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3022_unknown.png
3023,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3023_unknown.png
3024,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3024_unknown.png
3025,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3025_unknown.png
3026,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3026_unknown.png
3027,ANOMALOUS,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3027_unknown.png
3028,ANOMALOUS,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3028_unknown.png
3029,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3029_unknown.png
3030,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3030_unknown.png
3031,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3031_unknown.png
3032,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3032_unknown.png
3033,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3033_unknown.png
3034,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3034_unknown.png
3035,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3035_unknown.png
3036,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3036_unknown.png
3037,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3037_unknown.png
3038,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3038_unknown.png
3039,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3039_unknown.png
3040,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3040_unknown.png
3041,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3041_unknown.png
3042,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3042_unknown.png
3043,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3043_unknown.png
3044,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3044_unknown.png
3045,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3045_unknown.png
3046,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3046_unknown.png
3047,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3047_unknown.png
3048,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3048_unknown.png
3049,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3049_unknown.png
3050,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3050_unknown.png
3051,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3051_unknown.png
3052,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3052_unknown.png
3053,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3053_unknown.png
3054,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3054_unknown.png
3055,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3055_unknown.png
3056,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3056_unknown.png
3057,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3057_unknown.png
3058,normal,13,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3058_unknown.png
3059,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3059_unknown.png
3060,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3060_unknown.png
3061,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3061_unknown.png
3062,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3062_unknown.png
3063,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3063_unknown.png
3064,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3064_unknown.png
3065,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3065_unknown.png
3066,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3066_unknown.png
3067,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3067_unknown.png
3068,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3068_unknown.png
3069,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3069_unknown.png
3070,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3070_unknown.png
3071,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3071_unknown.png
3072,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3072_unknown.png
3073,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3073_unknown.png
3074,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3074_unknown.png
3075,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3075_unknown.png
3076,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3076_unknown.png
3077,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3077_unknown.png
3078,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3078_unknown.png
3079,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3079_unknown.png
3080,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3080_unknown.png
3081,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3081_unknown.png
3082,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3082_unknown.png
3083,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3083_unknown.png
3084,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3084_unknown.png
3085,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3085_unknown.png
3086,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3086_unknown.png
3087,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3087_unknown.png
3088,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3088_unknown.png
3089,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3089_unknown.png
3090,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3090_unknown.png
3091,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3091_unknown.png
3092,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3092_unknown.png
3093,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3093_unknown.png
3094,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3094_unknown.png
3095,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3095_unknown.png
3096,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3096_unknown.png
3097,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3097_unknown.png
3098,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3098_unknown.png
3099,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3099_unknown.png
3100,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3100_unknown.png
3101,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3101_unknown.png
3102,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3102_unknown.png
3103,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3103_unknown.png
3104,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3104_unknown.png
3105,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3105_unknown.png
3106,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3106_unknown.png
3107,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3107_unknown.png
3108,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3108_unknown.png
3109,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3109_unknown.png
3110,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3110_unknown.png
3111,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3111_unknown.png
3112,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3112_unknown.png
3113,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3113_unknown.png
3114,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3114_unknown.png
3115,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3115_unknown.png
3116,ANOMALOUS,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3116_unknown.png
3117,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3117_unknown.png
3118,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3118_unknown.png
3119,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3119_unknown.png
3120,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3120_unknown.png
3121,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3121_unknown.png
3122,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3122_unknown.png
3123,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3123_unknown.png
3124,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3124_unknown.png
3125,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3125_unknown.png
3126,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3126_unknown.png
3127,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3127_unknown.png
3128,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3128_unknown.png
3129,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3129_unknown.png
3130,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3130_unknown.png
3131,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3131_unknown.png
3132,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3132_unknown.png
3133,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3133_unknown.png
3134,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3134_unknown.png
3135,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3135_unknown.png
3136,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3136_unknown.png
3137,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3137_unknown.png
3138,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3138_unknown.png
3139,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3139_unknown.png
3140,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3140_unknown.png
3141,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3141_unknown.png
3142,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3142_unknown.png
3143,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3143_unknown.png
3144,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3144_unknown.png
3145,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3145_unknown.png
3146,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3146_unknown.png
3147,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3147_unknown.png
3148,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3148_unknown.png
3149,ANOMALOUS,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3149_unknown.png
3150,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3150_unknown.png
3151,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3151_unknown.png
3152,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3152_unknown.png
3153,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3153_unknown.png
3154,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3154_unknown.png
3155,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3155_unknown.png
3156,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3156_unknown.png
3157,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3157_unknown.png
3158,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3158_unknown.png
3159,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3159_unknown.png
3160,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3160_unknown.png
3161,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3161_unknown.png
3162,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3162_unknown.png
3163,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3163_unknown.png
3164,normal,14,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3164_unknown.png
3165,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3165_unknown.png
3166,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3166_unknown.png
3167,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3167_unknown.png
3168,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3168_unknown.png
3169,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3169_unknown.png
3170,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3170_unknown.png
3171,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3171_unknown.png
3172,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3172_unknown.png
3173,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3173_unknown.png
3174,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3174_unknown.png
3175,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3175_unknown.png
3176,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3176_unknown.png
3177,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3177_unknown.png
3178,normal,12,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3178_unknown.png
3179,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3179_unknown.png
3180,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3180_unknown.png
3181,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3181_unknown.png
3182,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3182_unknown.png
3183,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3183_unknown.png
3184,normal,6,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3184_unknown.png
3185,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3185_unknown.png
3186,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3186_unknown.png
3187,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3187_unknown.png
3188,normal,10,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3188_unknown.png
3189,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3189_unknown.png
3190,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3190_unknown.png
3191,normal,9,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3191_unknown.png
3192,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3192_unknown.png
3193,normal,8,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3193_unknown.png
3194,normal,7,D:\DS\VeleriaLab\V6\fronttop\train_processed\RoboArm\normal\fronttop_3194_unknown.png
